eta,lmbd,epochs,batch_size,n_hidden_layers,activation_func,optimiser,training_loss,validation_loss,training_accuracy,validation_accuracy
1e-05,0.001,300,32,[30],"['relu', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
1e-05,0.001,300,32,[30],"['relu', 'sigmoid']",adam,0.380662463916937,0.41131327642461846,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[30],"['relu', 'sigmoid']",adagrad,0.5389484307658833,0.5292397660818714,0.6532663316582915,0.6666666666666666
1e-05,0.001,300,32,[30],"['relu', 'sigmoid']",RMSprop,0.3668341708900677,0.3684210526315789,0.6306532663316583,0.631578947368421
1e-05,0.001,300,32,[50],"['relu', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[50],"['relu', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
1e-05,0.001,300,32,[50],"['relu', 'sigmoid']",adam,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[50],"['relu', 'sigmoid']",adagrad,0.5,0.5,0.37185929648241206,0.3742690058479532
1e-05,0.001,300,32,[50],"['relu', 'sigmoid']",RMSprop,0.4987437221741879,0.4944865996704232,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[10],"['relu', 'sigmoid']",SGDwithoutMomentum,0.37941174664516353,0.40058479524617263,0.864321608040201,0.8654970760233918
1e-05,1e-05,300,32,[10],"['relu', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[10],"['relu', 'sigmoid']",adam,0.440381062842724,0.4649119322890034,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[10],"['relu', 'sigmoid']",adagrad,0.4996190381384999,0.5,0.871859296482412,0.8654970760233918
1e-05,1e-05,300,32,[10],"['relu', 'sigmoid']",RMSprop,0.3070144984885014,0.3137326417120395,0.7964824120603015,0.8011695906432749
1e-05,1e-05,300,32,[30],"['relu', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[30],"['relu', 'sigmoid']",SGD,0.5,0.5,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[30],"['relu', 'sigmoid']",adam,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[30],"['relu', 'sigmoid']",adagrad,0.24029509029893192,0.2426860563156546,0.9120603015075377,0.9064327485380117
1e-05,1e-05,300,32,[30],"['relu', 'sigmoid']",RMSprop,0.6130653187183566,0.614035088067173,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[50],"['relu', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[50],"['relu', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,32,[50],"['relu', 'sigmoid']",adam,0.3706030150753772,0.3742634697517765,0.628140703517588,0.6257309941520468
1e-05,1e-05,300,32,[50],"['relu', 'sigmoid']",adagrad,0.5,0.5,0.37185929648241206,0.3742690058479532
1e-05,1e-05,300,32,[50],"['relu', 'sigmoid']",RMSprop,0.3561455551332516,0.35690388775389065,0.37185929648241206,0.3742690058479532
0.1,0.1,300,64,[10],"['relu', 'sigmoid']",SGDwithoutMomentum,0.3718619930734415,0.3742694654471383,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[10],"['relu', 'sigmoid']",SGD,0.23362628315379524,0.23427664832551448,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[10],"['relu', 'sigmoid']",adam,0.37185850982506735,0.37427140087727706,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[10],"['relu', 'sigmoid']",adagrad,0.5000000003572576,0.5000000000189379,0.37185929648241206,0.3742690058479532
0.1,0.1,300,64,[10],"['relu', 'sigmoid']",RMSprop,0.5000000118213724,0.5000000076131146,0.37185929648241206,0.3742690058479532
0.1,0.1,300,64,[30],"['relu', 'sigmoid']",SGDwithoutMomentum,0.23374876765697172,0.2343037146024238,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[30],"['relu', 'sigmoid']",SGD,0.2349439682923264,0.2357395330265924,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[30],"['relu', 'sigmoid']",adam,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.1,0.1,300,64,[30],"['relu', 'sigmoid']",adagrad,0.37186104375116663,0.3742697199365304,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[30],"['relu', 'sigmoid']",RMSprop,0.4999999737105929,0.4999999994248405,0.3743718592964824,0.3742690058479532
0.1,0.1,300,64,[50],"['relu', 'sigmoid']",SGDwithoutMomentum,0.31040478492758666,0.3114434000382846,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[50],"['relu', 'sigmoid']",SGD,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,0.1,300,64,[50],"['relu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[50],"['relu', 'sigmoid']",adagrad,0.37185929797822764,0.37426900590339235,0.628140703517588,0.6257309941520468
0.1,0.1,300,64,[50],"['relu', 'sigmoid']",RMSprop,0.499999999634033,0.4999999999961373,0.37185929648241206,0.3742690058479532
0.1,0.001,300,64,[10],"['relu', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.001,300,64,[10],"['relu', 'sigmoid']",SGD,0.5,0.5,0.7688442211055276,0.7192982456140351
0.1,0.001,300,64,[10],"['relu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.001,300,64,[10],"['relu', 'sigmoid']",adagrad,0.3718593170384527,0.37426900729484014,0.628140703517588,0.6257309941520468
0.1,0.001,300,64,[10],"['relu', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.1,0.001,300,64,[30],"['relu', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.001,300,64,[30],"['relu', 'sigmoid']",SGD,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,0.001,300,64,[30],"['relu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.001,300,64,[30],"['relu', 'sigmoid']",adagrad,0.37185929727007616,0.3742690058690747,0.628140703517588,0.6257309941520468
0.1,0.001,300,64,[30],"['relu', 'sigmoid']",RMSprop,0.4999999999999975,0.5,0.37185929648241206,0.3742690058479532
0.1,0.001,300,64,[50],"['relu', 'sigmoid']",SGDwithoutMomentum,0.49874371859296485,0.49707602339181284,0.37185929648241206,0.3742690058479532
0.1,0.001,300,64,[50],"['relu', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.001,300,64,[50],"['relu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,0.001,300,64,[50],"['relu', 'sigmoid']",adagrad,0.5,0.5,0.40703517587939697,0.39766081871345027
0.1,0.001,300,64,[50],"['relu', 'sigmoid']",RMSprop,0.3718592964824185,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,1e-05,300,64,[10],"['relu', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,1e-05,300,64,[10],"['relu', 'sigmoid']",SGD,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,64,[10],"['relu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,1e-05,300,64,[10],"['relu', 'sigmoid']",adagrad,0.37185929694462605,0.3742690058548605,0.628140703517588,0.6257309941520468
0.1,1e-05,300,64,[10],"['relu', 'sigmoid']",RMSprop,0.3718592974433049,0.3742690059041387,0.628140703517588,0.6257309941520468
0.1,1e-05,300,64,[30],"['relu', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,64,[30],"['relu', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,64,[30],"['relu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,1e-05,300,64,[30],"['relu', 'sigmoid']",adagrad,0.49999999999999906,0.5,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,64,[30],"['relu', 'sigmoid']",RMSprop,0.3718592965624112,0.3742690058487379,0.628140703517588,0.6257309941520468
0.1,1e-05,300,64,[50],"['relu', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,1e-05,300,64,[50],"['relu', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,1e-05,300,64,[50],"['relu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.1,1e-05,300,64,[50],"['relu', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.1,1e-05,300,64,[50],"['relu', 'sigmoid']",RMSprop,0.371859296562684,0.37426900585051115,0.628140703517588,0.6257309941520468
0.01,0.1,300,64,[10],"['relu', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.01,0.1,300,64,[10],"['relu', 'sigmoid']",SGD,0.4999999999995757,0.4999999999999995,0.37185929648241206,0.3742690058479532
0.01,0.1,300,64,[10],"['relu', 'sigmoid']",adam,0.49999990821458024,0.49999999055975014,0.4849246231155779,0.5146198830409356
0.01,0.1,300,64,[10],"['relu', 'sigmoid']",adagrad,0.22690948753697668,0.24584861887002374,0.871859296482412,0.8538011695906432
0.01,0.1,300,64,[10],"['relu', 'sigmoid']",RMSprop,0.07341101473598886,0.10632651248741819,0.9120603015075377,0.8771929824561403
0.01,0.1,300,64,[30],"['relu', 'sigmoid']",SGDwithoutMomentum,0.49999999625668307,0.4999999999959989,0.4396984924623116,0.47368421052631576
0.01,0.1,300,64,[30],"['relu', 'sigmoid']",SGD,0.37185935592930663,0.3742690076643908,0.628140703517588,0.6257309941520468
0.01,0.1,300,64,[30],"['relu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.01,0.1,300,64,[30],"['relu', 'sigmoid']",adagrad,0.5,0.5,0.37185929648241206,0.3742690058479532
0.01,0.1,300,64,[30],"['relu', 'sigmoid']",RMSprop,0.49999291060837486,0.4999981529504434,0.37185929648241206,0.3742690058479532
0.01,0.1,300,64,[50],"['relu', 'sigmoid']",SGDwithoutMomentum,0.4999999999999848,0.499999999999999,0.628140703517588,0.6257309941520468
0.01,0.1,300,64,[50],"['relu', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.01,0.1,300,64,[50],"['relu', 'sigmoid']",adam,0.6281406934533731,0.6257309937694512,0.37185929648241206,0.3742690058479532
0.01,0.1,300,64,[50],"['relu', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.01,0.1,300,64,[50],"['relu', 'sigmoid']",RMSprop,0.3718592964945847,0.37426900588831086,0.628140703517588,0.6257309941520468
0.01,0.001,300,64,[10],"['relu', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.01,0.001,300,64,[10],"['relu', 'sigmoid']",SGD,0.5,0.5,0.37185929648241206,0.3742690058479532
0.01,0.001,300,64,[10],"['relu', 'sigmoid']",adam,0.037474867339842746,0.06160240447541335,0.949748743718593,0.9122807017543859
0.01,0.001,300,64,[10],"['relu', 'sigmoid']",adagrad,0.5,0.5,0.37185929648241206,0.3742690058479532
0.01,0.001,300,64,[10],"['relu', 'sigmoid']",RMSprop,0.05527587684427135,0.06018571376138074,0.9296482412060302,0.9181286549707602
0.01,0.001,300,64,[30],"['relu', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.37185929648241206,0.3742690058479532
0.01,0.001,300,64,[30],"['relu', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.01,0.001,300,64,[30],"['relu', 'sigmoid']",adam,0.5,0.5,0.37185929648241206,0.3742690058479532
0.01,0.001,300,64,[30],"['relu', 'sigmoid']",adagrad,0.50000000468263,0.5,0.37185929648241206,0.3742690058479532
0.01,0.001,300,64,[30],"['relu', 'sigmoid']",RMSprop,0.07573387560922105,0.11359350538411753,0.9296482412060302,0.8830409356725146
0.01,0.001,300,64,[50],"['relu', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.01,0.001,300,64,[50],"['relu', 'sigmoid']",SGD,0.5,0.5,0.4296482412060301,0.40350877192982454
0.01,0.001,300,64,[50],"['relu', 'sigmoid']",adam,0.37185929657732214,0.3742690058489425,0.628140703517588,0.6257309941520468
0.01,0.001,300,64,[50],"['relu', 'sigmoid']",adagrad,0.3668341859087988,0.37427497301198465,0.37185929648241206,0.3742690058479532
0.01,0.001,300,64,[50],"['relu', 'sigmoid']",RMSprop,0.3689960997951832,0.37173115521821637,0.628140703517588,0.6257309941520468
0.01,1e-05,300,64,[10],"['relu', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,64,[10],"['relu', 'sigmoid']",SGD,0.5,0.5,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,64,[10],"['relu', 'sigmoid']",adam,0.02665888803076684,0.053624071599639826,0.9723618090452262,0.9122807017543859
0.01,1e-05,300,64,[10],"['relu', 'sigmoid']",adagrad,0.5,0.5,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,64,[10],"['relu', 'sigmoid']",RMSprop,0.5000000000185647,0.5000000000018838,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,64,[30],"['relu', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,64,[30],"['relu', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,64,[30],"['relu', 'sigmoid']",adam,0.37185929648249977,0.3742690058479532,0.628140703517588,0.6257309941520468
0.01,1e-05,300,64,[30],"['relu', 'sigmoid']",adagrad,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.01,1e-05,300,64,[30],"['relu', 'sigmoid']",RMSprop,0.4999999999998816,0.49999999999999617,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,64,[50],"['relu', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,64,[50],"['relu', 'sigmoid']",SGD,0.5,0.5,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,64,[50],"['relu', 'sigmoid']",adam,0.5,0.5,0.37185929648241206,0.3742690058479532
0.01,1e-05,300,64,[50],"['relu', 'sigmoid']",adagrad,0.27386934452340106,0.2948298518710414,0.8040201005025126,0.7777777777777778
0.01,1e-05,300,64,[50],"['relu', 'sigmoid']",RMSprop,0.49999999999813316,0.49999999999995737,0.43467336683417085,0.4269005847953216
0.001,0.1,300,64,[10],"['relu', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.37185929648241206,0.3742690058479532
0.001,0.1,300,64,[10],"['relu', 'sigmoid']",SGD,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.001,0.1,300,64,[10],"['relu', 'sigmoid']",adam,0.08915042639768614,0.10336624234260679,0.9221105527638191,0.8888888888888888
0.001,0.1,300,64,[10],"['relu', 'sigmoid']",adagrad,0.4752909278493638,0.485609147315888,0.37185929648241206,0.3742690058479532
0.001,0.1,300,64,[10],"['relu', 'sigmoid']",RMSprop,0.06497705051435496,0.0827993026298373,0.9271356783919598,0.9005847953216374
0.001,0.1,300,64,[30],"['relu', 'sigmoid']",SGDwithoutMomentum,0.6306532663316583,0.6315789473684088,0.37185929648241206,0.3742690058479532
0.001,0.1,300,64,[30],"['relu', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,0.1,300,64,[30],"['relu', 'sigmoid']",adam,0.6293969849246231,0.6286549707602339,0.37185929648241206,0.3742690058479532
0.001,0.1,300,64,[30],"['relu', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,0.1,300,64,[30],"['relu', 'sigmoid']",RMSprop,0.07152542649490219,0.07633431289749877,0.9120603015075377,0.8947368421052632
0.001,0.1,300,64,[50],"['relu', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.37185929648241206,0.3742690058479532
0.001,0.1,300,64,[50],"['relu', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,0.1,300,64,[50],"['relu', 'sigmoid']",adam,0.2544889834952429,0.2574562872771157,0.9045226130653267,0.9064327485380117
0.001,0.1,300,64,[50],"['relu', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520376,0.37185929648241206,0.3742690058479532
0.001,0.1,300,64,[50],"['relu', 'sigmoid']",RMSprop,0.09998393507408158,0.14172553639388086,0.8994974874371859,0.8771929824561403
0.001,0.001,300,64,[10],"['relu', 'sigmoid']",SGDwithoutMomentum,0.6394472361809045,0.6374269007409378,0.37185929648241206,0.3742690058479532
0.001,0.001,300,64,[10],"['relu', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,0.001,300,64,[10],"['relu', 'sigmoid']",adam,0.2183577588695,0.2253501182408035,0.6306532663316583,0.6374269005847953
0.001,0.001,300,64,[10],"['relu', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,0.001,300,64,[10],"['relu', 'sigmoid']",RMSprop,0.37185930566996417,0.3742690061201667,0.628140703517588,0.6257309941520468
0.001,0.001,300,64,[30],"['relu', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.001,0.001,300,64,[30],"['relu', 'sigmoid']",SGD,0.5,0.5,0.5326633165829145,0.5497076023391813
0.001,0.001,300,64,[30],"['relu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.001,0.001,300,64,[30],"['relu', 'sigmoid']",adagrad,0.5,0.5,0.37185929648241206,0.3742690058479532
0.001,0.001,300,64,[30],"['relu', 'sigmoid']",RMSprop,0.21621033633557854,0.22233266914929478,0.6306532663316583,0.631578947368421
0.001,0.001,300,64,[50],"['relu', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.37185929648241206,0.3742690058479532
0.001,0.001,300,64,[50],"['relu', 'sigmoid']",SGD,0.6796482412060891,0.6635784084046046,0.37185929648241206,0.3742690058479532
0.001,0.001,300,64,[50],"['relu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.001,0.001,300,64,[50],"['relu', 'sigmoid']",adagrad,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,0.001,300,64,[50],"['relu', 'sigmoid']",RMSprop,0.25506255455452426,0.29255582481505826,0.6909547738693468,0.6900584795321637
0.001,1e-05,300,64,[10],"['relu', 'sigmoid']",SGDwithoutMomentum,0.5,0.5,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,64,[10],"['relu', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,64,[10],"['relu', 'sigmoid']",adam,0.3718592964857668,0.374269005847956,0.628140703517588,0.6257309941520468
0.001,1e-05,300,64,[10],"['relu', 'sigmoid']",adagrad,0.5,0.5,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,64,[10],"['relu', 'sigmoid']",RMSprop,0.5,0.5,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,64,[30],"['relu', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,64,[30],"['relu', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,64,[30],"['relu', 'sigmoid']",adam,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.001,1e-05,300,64,[30],"['relu', 'sigmoid']",adagrad,0.3427399599541275,0.3801008713622595,0.41708542713567837,0.40350877192982454
0.001,1e-05,300,64,[30],"['relu', 'sigmoid']",RMSprop,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,64,[50],"['relu', 'sigmoid']",SGDwithoutMomentum,0.37185929648241206,0.3742690058479532,0.628140703517588,0.6257309941520468
0.001,1e-05,300,64,[50],"['relu', 'sigmoid']",SGD,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.001,1e-05,300,64,[50],"['relu', 'sigmoid']",adam,0.3718592964867156,0.374269005847962,0.628140703517588,0.6257309941520468
0.001,1e-05,300,64,[50],"['relu', 'sigmoid']",adagrad,0.5188442211054901,0.5174052916203382,0.3316582914572864,0.3391812865497076
0.001,1e-05,300,64,[50],"['relu', 'sigmoid']",RMSprop,0.5,0.5,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,64,[10],"['relu', 'sigmoid']",SGDwithoutMomentum,0.3530137980838118,0.3625730999427171,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,64,[10],"['relu', 'sigmoid']",SGD,0.3706030150753769,0.3742690058479532,0.6306532663316583,0.6257309941520468
0.0001,0.1,300,64,[10],"['relu', 'sigmoid']",adam,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,64,[10],"['relu', 'sigmoid']",adagrad,0.5,0.5,0.37185929648241206,0.3742690058479532
0.0001,0.1,300,64,[10],"['relu', 'sigmoid']",RMSprop,0.37060301636773574,0.3742689897967173,0.628140703517588,0.6257309941520468
0.0001,0.1,300,64,[30],"['relu', 'sigmoid']",SGDwithoutMomentum,0.628140703517588,0.6257309941520468,0.37185929648241206,0.3742690058479532
